id,type,name,brand,averageRating,manufacturerName,shortDescription,thumbnailUrl,price,currencyUnit
370TNM0HSHHL,Tablet Computers,"Restored Apple iPad 5th Gen 32GB Wifi + Cellular Unlocked, 9.7in - Space Gray (Refurbished)",Apple,4.1,,"<div style=""box-sizing: border-box; margin-top: 8px; padding-left: 0px; font-family: BogleWeb, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px;"" class=""about-desc about-product-description xs-margin-top"">This iPad has been certified by our industry-leading mobile diagnostic software to be 100% fully functional. It is in GOOD condition showing normal signs of use on the screen along with scratching and/or dings on the sides and back casing. Premium aftermarket wall charger and USB cable are included. Original packaging is NOT included.Refurbished Apple iPad 5th Gen 32GB Wifi + Cellular Unlocked, 9.7in - Space Gray</div><span style=""box-sizing: border-box; font-family: BogleWeb, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 0px;""></span><section style=""box-sizing: border-box; border-top: 1px solid rgb(230, 231, 232); border-bottom: 1px solid rgb(230, 231, 232); padding-bottom: 16px; margin-top: 16px; font-family: BogleWeb, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px;"" class=""AboutProduct AboutHealth Warnings""><h3 style=""box-sizing: border-box; font-size: 0.875rem; letter-spacing: -0.02em; margin: 9px 0px; text-transform: uppercase;"" class=""font-bold moduleHeading""><span style=""box-sizing: border-box; position: relative; top: -2px; height: 16px; width: 16px; display: inline-block; vertical-align: middle; margin-right: 11px; background-repeat: no-repeat; background-position: 50% center; background-image: url(&quot;//i5.walmartimages.com/dfw/63fd9f59-7325/957d99cd-f0f6-483c-b16f-376cd3b1aa10/v1/warning-icon-18.svg&quot;);"" class=""warning-icon""></span></h3></section>",https://i5.walmartimages.com/seo/Restored-Apple-iPad-5th-Gen-32GB-Wifi-Cellular-Unlocked-9-7in-Space-Gray-Refurbished_c78c8c7d-f196-42ac-b3cd-9dca83fcb87c_1.cb2d7ea3bd8826c8860fab5dfa82569f.jpeg,129,USD
5UH2R1JWY6RQ,Tablet Computers,Apple iPad 7th Generation 10.2in 128GB Storage Space Gray Tablet (WiFi Only) Used Grade A,Apple,4.4,,"Apple iPad 7 7th Generation 10.2"" 128GB Space Gray Tablet (WiFi only) Used Grade A . This item is fully functional. It is in MINT cosmetic condition and contains extremely minor wear or none at all (Grade: 9/10 or better). Wall charger and data cable are included. No other items, such as the original box or user manual are included.",https://i5.walmartimages.com/seo/Apple-iPad-7th-Generation-10-2in-128GB-Storage-Space-Gray-Tablet-WiFi-Only-Used-Grade-A_f71fb50f-d465-49bc-96f6-455ea383fad3.264362a576549630525b193e5b1f0634.jpeg,180,USD
1NUOGSCQ92PA,Tablet Computers,Restored Apple iPad 4 16GB Retina Display Wi-Fi White MD513LL/A (Refurbished),Apple,2.9,,"16GB built-in memory for storing photos, songs, files, etc.9.7-inch multi-touch screen w/&nbsp;Retina display delivers razor-sharp images&nbsp;Dual-core Apple A6X processor with quad-core graphics1GB DDR2 of system memory10 hour battery life with rechargeable Li-Polymer batteryBuilt-in 802.11a/b/g/n WiFi and Bluetooth v4.0Front-facing 1.2MP camera for FaceTime and rear-facing 5.0MP iSight camera",https://i5.walmartimages.com/seo/Restored-Apple-iPad-4-16GB-Retina-Display-Wi-Fi-White-MD513LL-A-Refurbished_647c61cd-cd89-4998-8aa0-1028b0bcda91.fa5163380ed2d71b9509c95d8367bea5.jpeg,60,USD
4IG6G66HGW61,Tablet Computers,"Restored Apple iPad Pro (12.9"") 5th Gen 128GB Space Gray Wi-Fi 3H901LL/A (Latest Model) (Refurbished)",Apple,4,,"iPad Pro features the powerful Apple M1 chip for next-level performance and all-day battery life. An immersive 12.9-inch Liquid Retina XDR display for viewing and editing HDR photos and videos. And a front camera with Center Stage keeps you in frame automatically during video calls. iPad Pro has pro cameras and a LiDAR Scanner for stunning photos, videos, and immersive AR. Thunderbolt for connecting to high-performance accessories. And you can add Apple Pencil for note-taking, drawing, and marking up documents, and the Magic Keyboard for a responsive typing experience and trackpad.",https://i5.walmartimages.com/seo/Restored-Apple-iPad-Pro-12-9-5th-Gen-128GB-Space-Gray-Wi-Fi-3H901LL-A-Latest-Model-Refurbished_98f04299-fffa-40e7-8eb1-9f591b47a217.85cecf8efe62bc67871663db53c86c98.jpeg,749.95,USD
66A2TFM7624O,Tablet Computers,"Restored Apple iPad 7 (7th Gen) 32GB Wi-Fi, 10.2"" - Space Gray (2019) (Refurbished)",Apple,3.7,,This iPad has been certified by our industry-leading mobile diagnostic software to be 100% fully functional. It is in good condition showing normal signs of use on the screen along with scratching and/or dings on the sides and back casing. Premium aftermarket wall charger and USB cable are included. Original packaging is NOT included.,https://i5.walmartimages.com/seo/Restored-Apple-iPad-7-7th-Gen-32GB-Wi-Fi-10-2-Space-Gray-2019-Refurbished_93367c02-3cea-4872-9c65-8c1cb80ae05e.395e8265b795ecc5af1b0bef9b57e787.jpeg,150.82,USD
7AYLXBM1J10G,Tablet Computers,"Restored Apple iPad Pro (12.9"") 6th Gen 128GB Space Gray Wi-Fi MNXP3LL/A (Refurbished)",Apple,5,,"This item is REFURBISHEDiPad Pro. With astonishing performance, superfast wireless connectivity, and next-generation Apple Pencil experience. Plus, powerful new productivity and collaboration features in iPadOS 16. iPad Pro is the ultimate iPad experience.",https://i5.walmartimages.com/seo/Restored-Apple-iPad-Pro-12-9-6th-Gen-128GB-Space-Gray-Wi-Fi-MNXP3LL-A-Refurbished_45db05ec-c9da-45c7-ade9-5bdf9d1d43ef.cb22e71c5d0a7e2f94b2dda4d1335059.jpeg,874.88,USD
4VHN3QBE0IJ9,Tablet Computers,Restored Apple iPad 10th Gen 256GB Blue Wi-Fi MPQ93LL/A (Refurbished),Apple,3.9,,"&lt;p&gt;This item is in good condition, showing signs of use from normal wear. It is backed by a 90 day warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to good condition. This product has been determined fully functional by our industry leading 30+ point functionality inspection. UL approved power adapter and charging cable are included. This product will not come in its original packaging; Headphones, SIM card and manual will not be included.&lt;/p&gt;&lt;p&gt;Elevate your digital experience with the Apple iPad 10th Gen. This sleek and powerful tablet offers a stunning 10.9-inch Retina display, bringing your content to life with vibrant colors and sharp details. Powered by the A14 Bionic chip, the iPad 10th Gen delivers impressive performance for seamless multitasking, smooth app usage, and immersive gaming. With support for the Apple Pencil (1st Gen), you can take notes, sketch, and unleash your creativity effortlessly.&lt;/p&gt;",https://i5.walmartimages.com/seo/Restored-Apple-iPad-10th-Gen-256GB-Blue-Wi-Fi-MPQ93LL-A-Refurbished_c739c146-04d1-44e0-a346-fd1bc0406467.b2e8f49fa1407eea00720590c834b0da.jpeg,449,USD
3JY88AQI6L36,Tablet Computers,Pre-Owned Apple iPad 6 32GB Space Gray (WiFi) (Refurbished: Good),Apple,4.4,,Item is in perfect condition with no wear. We consider this device to look brand new. 90-Day Warranty. This device has been tested for Key Functions and is R2 Ready for Reuse.,https://i5.walmartimages.com/seo/Apple-iPad-6-32GB-Space-Gray-WiFi-Used-A_627968de-ba56-48ac-90b1-8c42a9ce0849.0d4432e92e1a4ee47b9defe30168a8bf.jpeg,139,USD
233M7T8D3U7S,Tablet Computers,"Restored Apple iPad Pro 12.9"" 4th Gen Space Gray 128GB WiFi Only Tablet (Refurbished)",Apple,,,"The Apple 12.9-inch iPad Pro features an immersive edge-to-edge Liquid Retina display. The new pro cameras, Wide and new Ultra Wide, combined with the all-new LiDAR Scanner enable entirely new experiences in the next-generation of augmented reality (AR) apps. The A12Z Bionic chip is essential for powering apps and tackling complex tasks such as editing photos, creating 3D models and more. With ""Pro"" in its name, the iPad now features 5 studio-quality microphones that capture clean audio and the quietest details. Tablet is in Excellent Condition and 100% Fully Functional. This item will not be in the original packaging and includes a Brand New Non OEM MFi certified power cable and UL approved power adapter. 60 Days Seller Warranty included. Device may show some light scuffs or light scratches from handling.",https://i5.walmartimages.com/seo/Restored-Apple-iPad-Pro-12-9-4th-Gen-Space-Gray-128GB-WiFi-Only-Tablet-Refurbished_048d0603-30ee-48b2-948f-18f3750645b4.4a14db0f078572e8b37f6e594b4a0443.jpeg,674.99,USD
1L6TLU3POQIN,Tablet Computers,"Open Box | Apple iPad Pro | 10.5-inch | 512GB | Wi-Fi Only | Bundle: Pre-Installed Tempered Glass, Case, Charger, Wireless/Bluetooth Airbuds By Certified 2 Day Express",Apple,4.7,,"This Apple iPad Pro has an 10.5-inch display with 1668 x 2224 pixel resolution (~264 pixels per inch). Powered by Apple A10X Fusion chipset. Storage capacity of 512GB with 4GB of RAM for memory. The main camera is 12.0 megapixels. This device is also Wi-Fi Only. Bundle includes Case, Pre-Installed Tempered Glass, Wireless Bluetooth Airbuds, and Rapid Charger! This device has been tested to be in great working condition. It will show signs of use and cosmetic blemishes which may included some scratched/dings, all of which do not affect the usability of this device.",https://i5.walmartimages.com/seo/Open-Box-Apple-iPad-Pro-10-5-inch-512GB-Wi-Fi-Only-Bundle-Pre-Installed-Tempered-Glass-Case-Charger-Wireless-Bluetooth-Airbuds-By-Certified-2-Day-Exp_8dfdf6b9-e02f-454f-ac24-69c4c5829102.a01ea31ab9a49892c0b0a5c290d42fb4.jpeg,299,USD
5EH08OF42J9X,Tablet Computers,"Restored Apple iPad Pro (4th Gen) 256GB Wi-Fi Cellular Unlocked LTE 12.9"" Space Gray 2020 (Refurbished)",Apple,4,,This iPad has been certified by our industry-leading mobile diagnostic software to be 100% fully functional. It is in very good condition showing only minor signs of use. Premium aftermarket wall charger and USB cable are included. Original packaging is NOT included.,https://i5.walmartimages.com/seo/Restored-Apple-iPad-Pro-4th-Gen-256GB-Wi-Fi-Cellular-Unlocked-LTE-12-9-Space-Gray-2020-Refurbished_fcd728a6-324b-43bf-bb57-70172ca0ce2e.775d936aef44286c8204b5cd2d0401a5.jpeg,629.95,USD
1YCYBDKA1LCK,Tablet Computers,"Restored Apple 9.7-inch Retina iPad 6 Wi-Fi Only 32GB Bundle: Case, Pre-Installed Tempered Glass, Charger, Bluetooth/Wireless Airbuds By Certified 2 Day Express (Refurbished)",Apple,3.7,,"<p>This Apple iPad 6 comes in Space Gray, Silver, or Gold. It has a 9.7-inch display with 1536 x 2048 pixel resolution (~264 pixels per inch). Powered by Apple A10 Fusion chipset, Quad-Core processor at a speed of 2.34GHz, and PowerVR Series7XT Plus (Six-Core graphics). Storage capacity of 32GB with 2GB of RAM for memory. The main camera is 8.0 megapixels. This device is also Wi-Fi Only. Bundle includes Case, Pre-Installed Tempered Glass, Rapid Charger, and Bluetooth/Wireless Airbuds By Certified 2 Day Express! This device has been tested to be in great working condition. It will show signs of use and cosmetic blemishes which may include some scratched/dings, all of which do not affect the usability of this device.</p>",https://i5.walmartimages.com/seo/Restored-Apple-9-7-inch-Retina-iPad-6-Wi-Fi-Only-32GB-Bundle-Case-Pre-Installed-Tempered-Glass-Charger-Bluetooth-Wireless-Airbuds-By-Certified-2-Day_8ac919e3-b02f-4cc4-abb5-710485ab25d1.68b40ea6979c57143dbb1b63033107e3.jpeg,166,USD
7FTGS7BTBP7M,Tablet Computers,Refurbished Apple iPad Pro 12.9” (3rd Generation) Wi-Fi Only Tablet,Apple,3.7,,"This Apple iPad Pro 3rd Generation comes in Space Gray. It has a 12.9-inch display with 2732 x 2048 pixel resolution (~265 pixels per inch). Powered by Apple A12X Bionic chipset, Octa-Core (4x2.5GHz Vortex + 4x1.6GHz Tempest, and Apple GPU (7-core graphics). Storage capacity of 64GB with 4GB of RAM for memory. The main camera is 12.0 megapixels. This device is also Wi-Fi Only. This device has been tested to be in great working condition. It will show signs of use and cosmetic blemishes which may included some scratched/dings, all of which do not affect the usability of this device.",https://i5.walmartimages.com/seo/Refurbished-Apple-iPad-Pro-12-9-3rd-Generation-Wi-Fi-Only-Tablet_c6473081-93bd-4070-a54a-1b5da52b5d15.3383281f7854240d7998964e497d7d85.jpeg,475.48,USD
76DVKZ8580IW,Tablet Computers,"Restored Apple 12.9"" iPad Pro M2 Chip (Late 2022) 128GB Wi-Fi + 5G LTE - Space Gray (Refurbished)",Apple,,,"Key Features • 12.9"" Liquid Retina XDR Touchscreen • 2732 x 2048 Screen Resolution (264 ppi) • Apple M2 8-Core CPU • 128GB Storage | 8GB RAM • 5G LTE | Wi-Fi 6E | Bluetooth 5.3 • Front 12MP Ultra Wide Camera • Rear 12MP & 10MP Cameras • 40 Gb/s Thunderbolt Connectivity • Supports Apple Pencil (2nd Gen) • iPadOS",https://i5.walmartimages.com/seo/Restored-Apple-12-9-iPad-Pro-M2-Chip-Late-2022-128GB-Wi-Fi-5G-LTE-Space-Gray-Refurbished_3baa2c36-f12e-45ea-9a37-aa30906b5943.2aec9d484ef7237c0db4d946f6320716.jpeg,875,USD
7DD98SLHNSPU,Tablet Computers,"Restored Apple iPad Pro (11in, WiFi, 256GB) Space Gray (2nd Gen, 2020) (Refurbished)",Apple,5,,"Further improving the&nbsp;11"" iPad Pro, Apple&nbsp;has added a few new advancements for upgraded performance, entertainment, and usability. Replacing the A12X processor, the A12Z Bionic has performance rivaling that of laptops available today, in addition to an eight-core graphics processor that handles everything from games to 4K video editing. Moreover, it's still paired with a Neural Engine chip for advanced machine learning. The iPad Pro's display features the same Liquid Retina technology found on iPhones, and has a 2388 x 1668 resolution, ProMotion technology, wide color and True Tone support, as well as a 600 cd/m2 brightness rating. On the rear, Apple has added a 10MP ultra-wide camera, enabling different perspectives and multi-camera use. A newly added LiDAR scanner, which determines distance by determining light reflection, further readies possibilities for augmented reality and beyond.",https://i5.walmartimages.com/seo/Restored-Apple-iPad-Pro-11in-WiFi-256GB-Space-Gray-2nd-Gen-2020-Refurbished_32894f38-aed4-4295-9efa-e8c91421f34f.eeeeb32d422aa70762ed017277b4574c.jpeg,528.95,USD
4J17LDNB6UM8,Tablet Computers,Apple iPad Pro Wi-Fi + Cellular 128GB - Space Gray - (6th Gen),Apple,4.6,,"Apple 12.9-inch iPad Pro Wi-Fi + Cellular - 6th generation - tablet - 128 GB - 12.9"" - 3G, 4G, 5G",https://i5.walmartimages.com/seo/Apple-iPad-Pro-Wi-Fi-Cellular-128GB-Space-Gray-6th-Gen_455c6b65-aca9-400c-8930-5742344dafa1.0d44f1a1904108875a9e4bde29a99e91.jpeg,1279,USD
2Q3MY4EVA1J4,Tablet Computers,Refurbished Apple 11-inch iPad Pro (2018) Wi-Fi 64GB - Space Gray - Used Acceptible Condition,Apple,4.4,,"*THIS ITEM IS REFURBISHED 11-inch iPad Pro features an advanced Liquid Retina display that goes edge to edge.? Face ID, so you can securely unlock iPad Pro, log in to apps, and pay with just a glance. The A12X Bionic chip is faster than many PC laptops and easily runs pro apps. All-day battery life.? Wi-Fi. Over a million apps available on the App Store, including augmented reality experiences. And the new Apple Pencil and Smart Keyboard Folio help you be even more creative and productive.? It will make you rethink what iPad is capable of - and what a computer is capable of.11"" edge-to-edge Liquid Retina display with ProMotion, True Tone, and wide colorA12X Bionic chip with Neural EngineFace ID for secure authentication and Apple Pay12.0MP back camera, 7.0MP TrueDepth front cameraFour-speaker audio with wider stereo sound802.11ac Wi-FiUp to 10 hours of battery lifeUSB-C connector for charging and accessoriesiPadOS with intuitive multitasking, new Home screen, and all the great features of iOS 13. Item may have medium to heavy wear on body and/or screen.",https://i5.walmartimages.com/seo/Refurbished-Apple-11-inch-iPad-Pro-2018-Wi-Fi-64GB-Space-Gray-Used-Acceptible-Condition_4b9e7651-0690-429b-ab8e-08b52bcf2d71.b19207e2446f5b2adf2929d3f06cc4b6.jpeg,359.68,USD
4NPS2JGYIY9V,Tablet Computers,"Restored Apple iPad 9th Gen (2021) 10.2"" 64GB Space Gray (WiFi + Cellular) Grade A (Refurbished)",Apple,5,,"Apple iPad 9th Gen (2021) 10.2"" 64GB Space Gray (WiFi + Cellular) Used Grade A This item is fully functional and ready to be activated on the wireless carrier. It is in MINT cosmetic condition and contains extremely minor wear or none at all (Grade: 9/10 or better). Wall charger and data cable are included. No other items, such as original box or SIM Card are included.",https://i5.walmartimages.com/seo/Restored-Apple-iPad-9th-Gen-2021-10-2-64GB-Space-Gray-WiFi-Cellular-Grade-A-Refurbished_6314f24e-3f27-46ab-8c6b-381842530433.824e7bca93df6f8eb2fcd15f601bad3d.jpeg,292.42,USD
